ingredient_seq,ingredient_code,ingredient_name
11129,M254751,폴리옥시에틸렌세틸/스테아릴에테르
11130,M254760,오파드라이II 파란색(85F30675)
11131,M254763,오파드라이II노란색(85F38040)
11132,M254764,레드색소KS
11133,M254765,오파드라이갈색(85F465001)
11134,M254769,오파드라이 AMB 오렌지 80W630016
11135,M254774,네비보롤염산염
11136,M254776,에스-판토프라졸나트륨삼수화물
11137,M254778,미코페놀산모페틸
11138,M254779,"상부 담청색, 하부 담갈색 캡슐"
11139,M254782,오파드라이흰색(03B28796)
11140,M254783,오파드라이화이트 OY-C7000A
11141,M254784,오파드라이II브라운(85G66781)
11142,M254786,오파드라이II브라운85G56954
11143,M254791,카르복시메틸셀롤로오스칼슘
11144,M254792,오파드라이85F450001 적색
11145,M254796,오파드라이 II 오렌지 85G630018
11146,M254805,상부(적색불투명)/하부(분홍색불투명캅셀) 또는 상부(보라색투명)/하부(파란색투명캅셀)
11147,M254806,오파드라이II파란색85F20775
11148,M254810,상하부 담청색의 불투명 경질캡슐
11149,M254811,오파드라이 분홍색 (YS-1-14518-A)
11150,M254815,오파드라이분홍색(03B44003)
11151,M254831,1회용주사침(25G x 5/8인치)
11152,M254832,암로디핀메실산염일수화물
11153,M254833,비오타밀라제 1500
11154,M254836,오파드라이Ⅱ파란색 85F20775
11155,M254839,알루미늄아세틸아세토네이트용액
11156,M254843,솔리톨스페샬글리세린블렌드
11157,M254859,오파글로스2클리어(97W19196)
11158,M254860,정제불활화 인플루엔자바이러스 항원 A형 [A/Victoria/361/2011 Reassortant virus IVR-165(H3N2)
11159,M254862,정제불활화인플루엔자바이러스항원 A형[A/Victoria/361/2011 IVR-165(H3N2)
11160,M254865,조프로피베린염산염
11161,M254866,토사자초
11162,M254868,오파드라이Ⅱ노란색85F92259
11163,M254872,베쿠로늄브롬화물
11164,M254877,콜리코트아이알화이트II
11165,M254878,제미글립틴타르타르산염1.5수화물
11166,M254882,정제불활화인플루엔자바이러스항원B형[B/Hubei-Wujiagang/158/2009 Reassortant virus NYMC BX-39
11167,M254891,심바스타틴
11168,M254894,젬시타빈염산염
11169,M254898,오파드라이II갈색(85F465001)
11170,M254908,메타아크릴산.아크릴산에틸공중합체
11171,M254909,오파드라이주황색(15B630000)
11172,M254911,경질무수규산(AEROSIL200)
11173,M254914,오파드라이AMB노란색(80W620015)
11174,M254916,오파드라이흰색(OY-C-7000A)
11175,M254917,오파드라이AMB노란색(80W22608)
11176,M254919,타다라필
11177,M254926,아크릴이즈오렌지(93O43105)
11178,M254935,이산화티탄
11179,M254938,이산화티탄
11180,M254944,히드록시에틸셀룰로오스(HEC)
11181,M254947,Hostaphan MN 15 DMF
11182,M254948,FL2000 PET 100μm 1S
11183,M254954,세프라딘ㆍ엘아르기닌
11184,M254960,시프로헵타딘오로트산염수화물
11185,M254961,애엽이소프로판올연조엑스(20→1)
11186,M254963,애엽이소프로판올연조엑스(20→1)
11187,M254964,인플릭시맵
11188,M254966,물연조엑스
11189,M254968,사람트롬빈
11190,M254969,쿠에티아핀푸마르산염
11191,M254970,펠라고니움시도이데스11%에탄올추출물(1→8~10)·글리세린혼합액(8:2
11192,M254971,이스프레이 GMIEKR26B 적색
11193,M254987,정제불활화 인플루엔자 바이러스 항원 A형[A/California/7/2009 (H1N1)pdm09-derived strain used NYMC X-179A
11194,M254990,정제불활화 인플루엔자 바이러스 항원 B형 [B/Texas/6/2011
11195,M254995,프랄라트렉세이트
11196,M255019,로베글리타존황산염
11197,M255020,브리모니딘타르타르산염
11198,M255021,로베글리타존황산염
11199,M255024,로쿠로늄브롬화물
11200,M255028,세프부페라존이수화물
11201,M255035,혼합초록
11202,M255041,N-아세틸-L-아스파르트산
11203,M255044,애엽이소프로판올연조엑스(20→1)
11204,M255048,오파드라이노란색(04S620000)
11205,M255049,정제 불활화 인플루엔자바이러스 항원 A형[A/California/07/2009 X-179A (H1N1)
11206,M255050,락트산마그네슘수화물
11207,M255052,실리콘액 350 센티스록스
11208,M255053,황색캡슐(상부)
11209,M255054,담황색캡슐(하부)
11210,M255064,펠라고니움시도이데스11%에탄올추출물(1→8～10)·글리세린혼합액(8:2))
11211,M255066,이르소글라딘말레산염
11212,M255069,펠라고니움시도이데스11%에탄올추출물(1→8~10) 글리세린혼합액(8:2)
11213,M255077,세프티부텐수화물
11214,M255079,베무라페닙혼합물
11215,M255091,"오파드라이AMB(80W22608,Yellow)"
11216,M255092,레몬향 A-75722
11217,M255108,1회용 주사침(0.642x25.4mm)
11218,M255109,1회용 주사침(0.717x38mm)
11219,M255110,중쇄트리글세리드
11220,M255112,L-글루타민산·L-리신염(1:1) 이수화물
11221,M255115,"상부 녹갈색, 하부 연녹색의 경질캡슐"
11222,M255116,드링크후레바 SH1
11223,M255117,허브향분말08C00169
11224,M255118,소르비톨액(비결정)
11225,M255119,의약용 유약 (쉘락 Refined Bleached 34.8%)
11226,M255120,산화제이철황색
11227,M255121,산화제이철갈색
11228,M255124,오파드라이 클리어(03K19229)
11229,M255126,오렌지에센스#F-086
11230,M255128,베포타스틴베실산염
11231,M255129,피르페니돈
11232,M255130,메타아크릴산디메틸아미노에틸ㆍ메타아크릴산메틸공중합체
11233,M255131,"적갈색 캡슐(상,하)"
11234,M255141,포비돈K-25
11235,M255145,오파드라이II핑크(85G64809)
11236,M255147,벤잘코늄염화물액 50%
11237,M255153,포도향 03B00094
11238,M255154,매실향 03B00124
11239,M255155,포스포마이신나트륨ㆍ시트르산
11240,M255156,마크로골글리세롤히드록시스테아레이트40
11241,M255158,메틸파라벤
11242,M255161,오파드라이 파란색 03B60891
11243,M255162,레스트애로우근30%에탄올엑스(6.5→1)
11244,M255163,골든로드50%에탄올엑스(5.5→1)
11245,M255166,오파드라이노란색(03B62519)
11246,M255171,오파드라이노랑(85F42168)
11247,M255172,오파드라이은색펄(62W28547)
11248,M255180,인산수소이나트륨(무수)
11249,M255181,"상, 하부 분홍색의 1호 공캡슐"
11250,M255182,오파드라이II검은색(85G67705)
11251,M255184,부케향 SP-42947
11252,M255187,로쿠로늄브로화물
11253,M255188,프로시클리딘염산염
11254,M255194,박하향(천연45882)
11255,M255195,"골리무맙(유전자재조합, 숙주 : Sp2/0-Ag14, 벡터 : p1860, p1865)"
11256,M255196,체리향AP0551
11257,M255197,히드록시프로필셀룰로오스(EXF타입)
11258,M255198,체리듀아롬
11259,M255199,미리스토일 팔미토일 옥소스테아라미드 아라카마이드 엠이에이
11260,M255200,저치환도히드록시프로필세룰로오스
11261,M255209,에리불린메실산염
11262,M255212,세프라딘·엘아르기닌
11263,M255248,1회용 주사침(23G x 1.5) |[M040534
11264,M255256,엑시티닙
11265,M255262,이소소르비드디니트레이트·[M040426
11266,M255269,오파드라이은색(fx62W28547)
11267,M255276,팜프리딘
11268,M255300,오파드라이 갈색 03B66933
11269,M255301,"a,a-트레할로스,이수화물"
11270,M255308,아크릴이즈 화이트 93O18509
11271,M255313,이스프레이적색(GMIEKR26B)
11272,M255316,프로솔브오디티
11273,M255319,상하부 분홍색의 경질캡슐
11274,M255323,레몬엣센스 에프-3266
11275,M255325,라모세트론염산염
11276,M255326,오파드라이Ⅱ그린(85F61303)
11277,M255329,설박탐나트륨.세포페라존나트륨
11278,M255334,탄성클로디온
11279,M255336,오파드라이흰색00F18296
11280,M255337,오파드라이황색00F12951
11281,M255338,오파드라이적색00F15613
11282,M255340,사람 혈장 유래 혈액응고인자 XIII
11283,M255341,판타젝트세트
11284,M255342,옥솔라민시트르산염
11285,M255359,상하단 암록색
11286,M255360,알릴이소프로필아세틸우레아
11287,M255380,"상,하부 담녹색의 경질 캡슐"
11288,M255386,오파드라이흰색(YS-1-7040)
11289,M255388,상하 연청색 캡슐
11290,M255392,오파드라이Ⅱ노란색(85F32331)
11291,M255393,오파드라이Ⅱ분홍색(85F25437)
11292,M255394,오파드라이Ⅱ분홍색(85F24118)
11293,M255398,황색5호알루미늄레이트
11294,M255405,실리콘코팅폴리에스터필름
11295,M255406,불소코팅폴리에스터필름
11296,M255408,오파드라이II 흰색(85F18422)
11297,M255410,트라마돌염산염
11298,M255411,부분무수소르비톨액
11299,M255412,오파드라이노란색(OY-S-8475)
11300,M255414,"적색3호 또는 적색3호, 황색203호 또는 적색3호, 청색1호"
11301,M255418,오파드라이 베이지 03B34627
11302,M255420,"캡슐(상,하부:살구색)"
11303,M255421,"캡슐(상부:연회색, 하부:살구색)"
11304,M255425,오파드라이브라운(03B66933)
11305,M255426,오파드라이브라운03B66933
11306,M255427,체리향(에센스)
11307,M255429,1회용 주사침(25G x 5/8(0.5mm x 16mm))|[M007111
11308,M255430,민트향분말(HF-18408)
11309,M255434,덱스란소프라졸
11310,M255435,히프로멜로오스캡슐
11311,M255437,"상부 황색, 하부 백색의 경질캡슐"
11312,M255439,(상부)담녹색캡슐 (하부)황색캡슐
11313,M255440,(상·하부)담녹색캡슐
11314,M255444,제삼인산나트륨12수화물
11315,M255445,페퍼민트향분말 (RFA-05128)
11316,M255446,장미향 (R-26020)
11317,M255452,약독홍역생바이러스(Enders' Edmonston주)
11318,M255453,Medium 199 (Hanks' salts)
11319,M255454,오파드라이II분홍색(85F440010)
11320,M255456,오파드라이분홍색(03B640012)
11321,M255457,오파드라이분홍색03B640012
11322,M255459,피리티온아연 액
11323,M255462,오파드라이Ⅱ노란색(85F12380)
11324,M255470,오파드라이II흰색85F18422
11325,M255472,디클로페낙디에틸아민염
11326,M255473,오파드라이 분홍색(85G44092)
11327,M255479,이스프레이흰색(GAIIEKRPB01A)
11328,M255487,오파드라이 200 오렌지 200F630014
11329,M255488,오파드라이AMB빨간색(80W55365)
11330,M255490,오파드라이 노랑(85F12347 황색)
11331,M255492,마크로골 폴리(비닐알코올) 그라프트 공중합체
11332,M255493,"테리파라타이드(유전자재조합)(숙주:E.coli K12RQ228, 벡터:pHMM193)"
11333,M255494,(상부)자색(하부)백색
11334,M255495,안과용침
11335,M255503,적색 캡슐(상의)
11336,M255504,흰색 캡슐(하의)
11337,M255506,염산(10%)
11338,M255507,수산화나트륨(10%용액)
11339,M255508,오파드라이 노란색(03B62479)
11340,M255535,구연산이나트륨
11341,M255538,상부 엷은회색 하부 짙은회색캡슐
11342,M255539,"상부 청록색, 하부 미백색의 캡슐제"
11343,M255541,하이드로제네이티드하이드로카본레진
11344,M255542,하이드로제네이티드로진에스터
11345,M255543,폴리에스터/에틸렌비닐아세테이트 라미네이트 필름
11346,M255544,폴리에틸렌테레프탈레이트 세파레이터
11347,M255552,슈가마덱스나트륨
11348,M255554,에토필린니코티네이트
11349,M255560,상부주황색경질캡슐
11350,M255561,하부담황색경질캡슐
11351,M255562,상부주황색하부담황색의경질캡슐
11352,M255567,멸균탈지면봉
11353,M255572,토레미펜구연산염
11354,M255575,로사르탄칼륨(로자탄으로서 45.8mg)
11355,M255577,9-아미노아크리딘 운데실렌산
11356,M255578,N-미리스틸-3-하이드록시부틸아민염산염
11357,M255579,염화메틸벤제토늄
11358,M255590,히프로멜로오스캡슐#3
11359,M255592,히프로멜로오스캡슐#2
11360,M255600,코라베이스 #61
11361,M255601,파인애플엣센스 TE-9840
11362,M255611,"(상부)연갈색, (하부)담황색 경질캡슐"
11363,M255612,페노피브릭산
11364,M255643,프루칼로프라이드숙신산염
11365,M255644,오파드라이 II 분홍색 33G34847
11366,M255645,오파드라이 II 흰색 33G28707
11367,M255647,듀로탁87-4098
11368,M255648,알로에베라추출유
11369,M255649,콜로포니움 레진
11370,M255652,오파드라이노란색(03B52165)
11371,M255653,오파드라이 파란색(03B605000)
11372,M255654,오파드라이Ⅱ흰색(85G68914)
11373,M255655,라푸티딘
11374,M255657,오파드라이갈색 03F665008
11375,M255660,오파드라이II파란색(85F20694)
11376,M255665,오파드라이II파란색(85F60751)
11377,M255668,"캡슐(상부: 청색, 하부: 연한 황색의 경질캡슐)"
11378,M255675,프로스위트향(MM50)
11379,M255676,페퍼민트두라롬향(860172 TD1194B)
11380,M255706,오파드라이주황색(03B63246)
11381,M255713,에베로리무스
11382,M255716,레르카티디핀염산염
11383,M255729,히드록시프로필메틸셀룰로오스로제피한라미프릴과립
11384,M255736,상하부 담청색의 경질캡슐
11385,M255741,메트포르민아세트산염
11386,M255744,"상부 회색, 하부 적색의 경질캡슐"
11387,M255759,오파드라이II주황색(85G43091)
11388,M255761,오파드라이노란색(03B62869)
11389,M255769,카보머스
11390,M255771,포도향코톤(#G-28081)
11391,M255772,비트레드(NK300)
11392,M255773,치자청색소(H-9137)
11393,M255774,치자황색소(H-9214)
11394,M255776,쿨민트향#F-P396
11395,M255777,L-아스파라긴산-L-오르니틴
11396,M255779,오파드라이핑크03B64812
11397,M255790,아크릴이즈주황색(93O23792)
11398,M255801,"캡슐제(상부: 녹색, 하부:연두색)"
11399,M255802,오파드라이II파란색(32B10817)
11400,M255803,"상부 연한 분홍색, 하부 흰색 캡슐"
11401,M255804,"상부 미황색, 하부 흰색 캡슐"
11402,M255807,오파드라이 초록 03B41083
11403,M255809,아크릴중합체용액(Duro-Tak 87-4098)
11404,M255810,아크릴중합체용액(Duro-Tak 87-2353)
11405,M255811,폴리에스테르/아세트산에틸비닐 라미네이트필름
11406,M255812,실리콘화 폴리에스테르필름
11407,M255814,오파드라이클리어(YS-1R-7006)
11408,M255815,오파드라이빨간색(YS-1R-1719)
11409,M255816,오파드라이회색(Y-5R-7524)
11410,M255819,토코페롤아세테이트 2배산
11411,M255824,세프타지딤수화물-건조탄산나트륨
11412,M255827,"상,하 담녹색의 경질캡슐"
11413,M255829,저지환도히드록시프로필셀룰로오스
11414,M255830,직접주입용의약품주입용기구
11415,M255839,오파드라이흰색(OY-C-7000A)
11416,M255840,오파그로스클리어(97W19196)
11417,M255841,아크릴이즈MP흰색(93O18508)
11418,M255852,세포페라존나트륨 · 설박탐나트륨
11419,M255856,오파드라이 흰색(03B28796)
11420,M255858,이스프레이 GMI EKR PB01A (백색)
11421,M255860,"캡슐(상부 흰색, 하부 흰색)"
11422,M255862,오파드라이 흰색(03B28796)
11423,M255863,오파드라이II분홍색(85F640000)
11424,M255864,프로피베린염산염
11425,M255865,녹색캡슐(하)
11426,M255868,오파드라이 분홍색(85G44092)
11427,M255883,세페핌염산염수화물 . L-아르기닌
11428,M255887,플루오르화나트륨 F-18액
11429,M255888,카르목시메칠셀룰로오스나트륨
11430,M255889,황색 203호 (퀴놀린황색)
11431,M255890,청색 2호 (인디고틴)
11432,M255896,"헤모필루스인플루엔자비형올리고당과 디프테리아CRM197단백질접합체[Hib균주 : ATCC10211, 디프테리아CRM197균주: C7B1978"
11433,M255899,오파그로스2 투명(97W19196)
11434,M255904,d-α-토코페롤아세테이트
11435,M255905,나탈리주맙
11436,M255915,상하 황색줄이 있는 흰색의 캡슐
11437,M255916,오파드라이85F64732pink
11438,M255919,폴리옥시에틸렌알킬(12~14)에텔
11439,M255936,에틸렌디아민테트라아세트산
11440,M255938,"모록토코그알파(혈액응고인자 VIII, 유전자재조합)(숙주 CHO DG44 세포)(발현백터 pKGE439)"
