dca_seq,dca_name,relation_seq,dca_avoid_desc,dca_avoid,avoid_seq
2379,니트로글리세린,3825,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,470
2380,니트로글리세린,3825,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,3476
2381,니트로글리세린,3825,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,7842
2382,니트로글리세린,3825,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,7864
2383,니트로글리세린,3825,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,7865
2384,니트로글리세린,3825,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",에르고타민,8803
2385,니트로글리세린,3825,혈압강하작용 증가,리오시구앗,12335
2386,니트로글리세린,3825,"맥각독성(말초허혈, 감각이상, 구역, 구토) 위험 증가",디히드로에르고타민,2636
2387,아티카인,3864,리듬장애를 수반한 발작성 고혈압,아목사핀,2963
2388,덱스브롬페니라민,3912,"고혈압, 빈맥 유발",라사길린,11933
2389,심바스타틴,3920,근육병증의 위험 증가 가능,클래리트로마이신,2566
2390,심바스타틴,3920,근육병증의 위험 증가 가능,클래리트로마이신,2801
2391,심바스타틴,3920,근육병증의 위험 증가 가능,클래리트로마이신,4860
2392,심바스타틴,3920,근육병증의 위험 증가 가능,클래리트로마이신,7725
2393,심바스타틴,3920,근육병증의 위험 증가 가능,클래리트로마이신,7868
2394,심바스타틴,3920,근육병증의 위험 증가 가능,클래리트로마이신,9572
2395,심바스타틴,3920,근육병증의 위험 증가 가능,클래리트로마이신,11597
2396,심바스타틴,3920,근육병증의 위험 증가 가능,리토나비르,12254
2397,심바스타틴,3920,근육병증의 위험 증가 가능,포사코나졸,11563
2398,심바스타틴,3920,근육병증의 위험 증가 가능,푸시딘산,136
2399,심바스타틴,3920,근육병증의 위험 증가 가능,푸시딘산,156
2400,포르모테롤,3994,부정맥 또는 심정지 유도,에피네프린,377
2401,포르모테롤,3994,부정맥 또는 심정지 유도,에피네프린,471
2402,포르모테롤,3994,부정맥 또는 심정지 유도,에피네프린,3864
2403,포르모테롤,3994,부정맥 또는 심정지 유도,에피네프린,10425
2404,포르모테롤,3994,부정맥 또는 심정지,노르에피네프린,3623
2405,포르모테롤,3994,부정맥 또는 심정지,노르에피네프린,10682
2406,타다라필,3997,Guanylate cyclase 자극제의 혈압강하작용 증가,리오시구앗,12335
2407,타다라필,3997,혈압강하작용 증가,이소소르비드,1067
2408,타다라필,3997,혈압강하작용 증가,이소소르비드,1245
2409,타다라필,3997,혈압강하작용 증가,이소소르비드,379
2410,타다라필,3997,혈압강하작용 증가,이소소르비드,1579
2411,타다라필,3997,혈압강하작용 증가,이소소르비드,2073
2412,타다라필,3997,혈압강하작용 증가,이소소르비드,2074
2413,타다라필,3997,혈압강하작용 증가,이소소르비드,2551
2414,타다라필,3997,혈압강하작용 증가,이소소르비드,2843
2415,타다라필,3997,혈압강하작용 증가,이소소르비드,2858
2416,타다라필,3997,혈압강하작용 증가,이소소르비드,4294
2417,타다라필,3997,혈압강하작용 증가,이소소르비드,7859
2418,타다라필,3997,혈압강하작용 증가,이소소르비드,8011
2419,타다라필,3997,혈압강하작용 증가,이소소르비드,8148
2420,타다라필,3997,혈압강하작용 증가,이소소르비드,8170
2421,타다라필,3997,혈압강하작용 증가,이소소르비드,8280
2422,타다라필,3997,혈압강하작용 증가,이소소르비드,8374
2423,타다라필,3997,혈압강하작용 증가,이소소르비드,8422
2424,타다라필,3997,혈압강하작용 증가,이소소르비드,9620
2425,타다라필,3997,혈압강하작용 증가,이소소르비드,9676
2426,타다라필,3997,혈압강하작용 증가,이소소르비드,10233
2427,타다라필,3997,혈압강하작용 증가,이소소르비드,10335
2428,타다라필,3997,혈압강하작용 증가,이소소르비드,11265
2429,타다라필,3997,혈압강하작용 증가,이소소르비드,11533
2430,타다라필,3997,혈압강하작용 증가,이소소르비드,11718
2431,타다라필,3997,혈압강하작용 증가,이소소르비드,11758
2432,타다라필,3997,혈압강하작용 증가,이소소르비드,12141
2433,타다라필,3997,혈압강하작용 증가,이소소르비드,12235
2434,타다라필,3997,혈압강하작용 증가,몰시도민,1271
2435,타다라필,3997,혈압강하작용 증가,니트로글리세린,3031
2436,타다라필,3997,혈압강하작용 증가,니트로글리세린,3825
2437,타다라필,3997,혈압강하작용 증가,니트로글리세린,5256
2438,타다라필,3997,혈압강하작용 증가,니트로글리세린,5282
2439,타다라필,3997,혈압강하작용 증가,니트로글리세린,7178
2440,타다라필,3997,혈압강하작용 증가,니트로글리세린,11775
2441,타다라필,3997,혈압강하작용 증가,니트로푸루시드,8507
2442,타다라필,3997,혈압강하작용 증강,니코란딜,1668
2443,파리칼시톨,4001,고칼슘혈증,칼시트리올,1998
2444,파리칼시톨,4001,고칼슘혈증,칼시트리올,6001
2445,파리칼시톨,4001,고칼슘혈증,칼시트리올,6429
2446,파리칼시톨,4001,고칼슘혈증,칼시트리올,7714
2447,파리칼시톨,4001,고칼슘혈증,칼시트리올,10887
2448,에티닐에스트라디올,4005,ALT 수치 상승이 정상최고치 (ULN) 대비 5배 이상 나오는 빈도가 유의적으로 높게 나타남,옴비타스비르,7
2449,에티닐에스트라디올,4005,ALT 수치 상승이 정상최고치 (ULN) 대비 5배 이상 나오는 빈도가 유의적으로 높게 나타남,옴비타스비르,13
2450,에티닐에스트라디올,4005,ALT 수치 상승이 정상최고치 (ULN) 대비 5배 이상 나오는 빈도가 유의적으로 높게 나타남,옴비타스비르,5911
2451,에티닐에스트라디올,4005,ALT 수치 상승이 정상최고치 (ULN) 대비 5배 이상 나오는 빈도가 유의적으로 높게 나타남,옴비타스비르,12254
2452,로수바스타틴,4054,혈중농도 상승 및 근육병증/횡문근융해증 위험성 증가,사이클로스포린,31
2453,로수바스타틴,4054,혈중농도 상승 및 근육병증/횡문근융해증 위험성 증가,사이클로스포린,207
2454,로수바스타틴,4054,혈중농도 상승 및 근육병증/횡문근융해증 위험성 증가,사이클로스포린,2470
2455,로수바스타틴,4054,혈중농도 상승 및 근육병증/횡문근융해증 위험성 증가,사이클로스포린,2536
2456,부프로피온염산염,4065,판막심장병 위험,디에틸프로피온,7268
2457,부프로피온염산염,4065,판막심장병 위험,디에틸프로피온,8363
2458,부프로피온염산염,4065,안전성 및 유효성 미확립,로카세린,66
2459,부프로피온염산염,4065,안전성 및 유효성 미확립,로카세린,12676
2460,부프로피온염산염,4065,판막심장병 위험,펜디메트라진타르타르산염,2912
2461,부프로피온염산염,4065,판막심장병 위험,펜디메트라진타르타르산염,7186
2462,부프로피온염산염,4065,판막심장병 위험,펜디메트라진타르타르산염,8365
2463,부프로피온염산염,4065,판막심장병 위험,펜터민,4430
2464,부프로피온염산염,4065,판막심장병 위험,펜터민,7480
2465,부프로피온염산염,4065,판막심장병 위험,펜터민,8667
2466,부프로피온염산염,4065,폐동맥고혈압 위험 증가,마진돌,3665
2467,시트르산칼륨,4217,고칼륨혈증 위험 증가,아미로라이드,1438
2468,심바스타틴,4233,근육병증의 위험 증가 가능,클래리트로마이신,2566
2469,심바스타틴,4233,근육병증의 위험 증가 가능,클래리트로마이신,2801
2470,심바스타틴,4233,근육병증의 위험 증가 가능,클래리트로마이신,4860
2471,심바스타틴,4233,근육병증의 위험 증가 가능,클래리트로마이신,7725
2472,심바스타틴,4233,근육병증의 위험 증가 가능,클래리트로마이신,7868
2473,심바스타틴,4233,근육병증의 위험 증가 가능,클래리트로마이신,9572
2474,심바스타틴,4233,근육병증의 위험 증가 가능,클래리트로마이신,11597
2475,심바스타틴,4233,근육병증의 위험 증가 가능,리토나비르,12254
2476,심바스타틴,4233,근육병증의 위험 증가 가능,포사코나졸,11563
2477,심바스타틴,4233,근육병증의 위험 증가 가능,푸시딘산,136
2478,심바스타틴,4233,근육병증의 위험 증가 가능,푸시딘산,156
2479,심바스타틴,4259,근육병증의 위험 증가 가능,클래리트로마이신,2566
2480,심바스타틴,4259,근육병증의 위험 증가 가능,클래리트로마이신,2801
2481,심바스타틴,4259,근육병증의 위험 증가 가능,클래리트로마이신,4860
2482,심바스타틴,4259,근육병증의 위험 증가 가능,클래리트로마이신,7725
2483,심바스타틴,4259,근육병증의 위험 증가 가능,클래리트로마이신,7868
2484,심바스타틴,4259,근육병증의 위험 증가 가능,클래리트로마이신,9572
2485,심바스타틴,4259,근육병증의 위험 증가 가능,클래리트로마이신,11597
2486,심바스타틴,4259,근육병증의 위험 증가 가능,푸시딘산,136
2487,심바스타틴,4259,근육병증의 위험 증가 가능,푸시딘산,156
2488,아토르바스타틴,4259,횡문근융해와 같은 중증의 근육이상 보고,푸시딘산,136
2489,아토르바스타틴,4259,횡문근융해와 같은 중증의 근육이상 보고,푸시딘산,156
2490,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,122
2491,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,123
2492,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,124
2493,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,145
2494,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,7843
2495,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,7844
2496,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,7845
2497,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,7846
2498,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,10562
2499,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,11505
2500,에제티미브,4259,근증/횡문근변성의 위험성이 증가,에리트로마이신,11884
2501,에제티미브,4259,근증/횡문근변성의 위험성이 증가,케토코나졸,1486
2502,에제티미브,4259,근증/횡문근변성의 위험성이 증가,인디나빌,8720
2503,에제티미브,4259,근증/횡문근변성의 위험성이 증가,아타자나비르,10055
2504,에제티미브,4259,근증/횡문근변성의 위험성이 증가,아타자나비르,13084
2505,에제티미브,4259,근증/횡문근변성의 위험성이 증가,다루나비르,12134
2506,에제티미브,4259,근증/횡문근변성의 위험성이 증가,넬피나비어,2960
2507,에제티미브,4259,근증/횡문근변성의 위험성이 증가,이트라코나졸,2170
2508,에제티미브,4259,근증/횡문근변성의 위험성이 증가,이트라코나졸,2171
2509,에제티미브,4259,근증/횡문근변성의 위험성이 증가,이트라코나졸,3700
2510,에제티미브,4259,근증/횡문근변성의 위험성이 증가,이트라코나졸,6056
2511,에제티미브,4259,근증/횡문근변성의 위험성이 증가,이트라코나졸,6066
2512,에제티미브,4259,근증/횡문근변성의 위험성이 증가,로피나비르,12253
2513,에제티미브,4259,근증/횡문근변성의 위험성이 증가,로피나비르,12254
2514,에제티미브,4259,근증/횡문근변성의 위험성이 증가,텔리트로마이신,3820
2515,에제티미브,4259,근증/횡문근변성의 위험성이 증가,텔리트로마이신,6802
2516,에제티미브,4259,근증/횡문근변성의 위험성이 증가,텔리트로마이신,8809
2517,심바스타틴,4259,근육병증의 위험 증가 가능,포사코나졸,11563
2518,심바스타틴,4259,근육병증의 위험 증가 가능,리토나비르,12254
2519,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,122
2520,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,123
2521,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,124
2522,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,145
2523,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,7843
2524,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,7844
2525,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,7845
2526,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,7846
2527,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,10562
2528,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,11505
2529,히드로클로로티아지드,4276,심실성빈맥(Torsade de pointes),에리트로마이신,11884
2530,리스페리돈,4289,,에피네프린,377
2531,리스페리돈,4289,,에피네프린,471
2532,리스페리돈,4289,,에피네프린,3864
